"TYPE_CODE","DATEON","END_VALUE","DELTA","UPDOWN_PER","VOLUME","COMP_BUY","FOR_BUY","FOR_CONT","FOR_PER"
"233740","2019.08.14",6220.0,230.0,3.84,20562300,3492770.0,-143093.0,511867.0,0.29
"233740","2019.08.13",5990.0,-150.0,-2.44,22322600,372868.0,-114785.0,654960.0,0.36
"233740","2019.08.12",6140.0,15.0,0.24,24743700,1043380.0,77404.0,769745.0,0.41
"233740","2019.08.09",6125.0,-40.0,-0.65,33181800,-298844.0,2533.0,692341.0,0.38
"233740","2019.08.08",6165.0,390.0,6.75,46046600,2977330.0,493027.0,689808.0,0.4
"233740","2019.08.07",5775.0,215.0,3.87,60176300,-1651250.0,110697.0,196781.0,0.13
"233740","2019.08.06",5560.0,-275.0,-4.71,79196200,-5595540.0,3116.0,86084.0,0.06
"233740","2019.08.05",5835.0,-1150.0,-16.46,58800300,-10393600,-29418.0,82968.0,0.05
"233740","2019.08.02",6985.0,-530.0,-7.05,32595300,-6909780.0,-76093.0,112386.0,0.07
"233740","2019.08.01",7515.0,-175.0,-2.28,25577200,286804.0,-830083.0,188479.0,0.13
"233740","2019.07.31",7690.0,105.0,1.38,34936900,-837894.0,206860.0,1018560.0,0.71
"233740","2019.07.30",7585.0,60.0,0.8,22884600,-847470.0,462518.0,811702.0,0.58
"233740","2019.07.29",7525.0,-520.0,-6.46,24494500,-3848780.0,-268506.0,349184.0,0.25
"233740","2019.07.26",8045.0,-185.0,-2.25,19403600,-3186080.0,186454.0,617690.0,0.45
"233740","2019.07.25",8230.0,-175.0,-2.08,18185100,-2961600.0,231433.0,431236.0,0.32
"233740","2019.07.24",8405.0,-150.0,-1.75,14449100,-1323790.0,-201812.0,199803.0,0.15
"233740","2019.07.23",8555.0,-155.0,-1.78,12764000,-1112540.0,-343892.0,401615.0,0.29
"233740","2019.07.22",8710.0,-20.0,-0.23,10465300,455117.0,-72572.0,745507.0,0.54
"233740","2019.07.19",8730.0,355.0,4.24,14679500,1796360.0,407217.0,818079.0,0.61
"233740","2019.07.18",8375.0,-65.0,-0.77,13842000,-291486.0,19131.0,410862.0,0.3
"233740","2019.07.17",8440.0,-200.0,-2.31,12236100,-1648350.0,2031.0,391731.0,0.29
"233740","2019.07.16",8640.0,70.0,0.82,15302000,338137.0,51095.0,389700.0,0.29
"233740","2019.07.15",8570.0,-125.0,-1.44,10600900,-548009.0,-99995.0,338605.0,0.25
"233740","2019.07.12",8695.0,35.0,0.4,15011700,495385.0,107620.0,438600.0,0.32
"233740","2019.07.11",8660.0,275.0,3.28,18944200,1359350.0,50189.0,330980.0,0.25
"233740","2019.07.10",8385.0,115.0,1.39,22227200,1445790.0,61572.0,280791.0,0.22
"233740","2019.07.09",8270.0,-390.0,-4.5,25394000,-5142170.0,-31021.0,219219.0,0.17
"233740","2019.07.08",8660.0,-625.0,-6.73,17774100,-3998060.0,-452889.0,250240.0,0.19
"233740","2019.07.05",9285.0,185.0,2.03,14804000,550496.0,46126.0,703129.0,0.55
"233740","2019.07.04",9100.0,-95.0,-1.03,17006300,-2500070.0,66600.0,657003.0,0.52
"233740","2019.07.03",9195.0,-25.0,-0.27,9961080.0,22428.0,326761.0,590403.0,0.46
"233740","2019.07.02",9220.0,-220.0,-2.33,14201200,-863448.0,14151.0,263642.0,0.22
"233740","2019.07.01",9440.0,510.0,5.71,16479600,1571990.0,169774.0,249491.0,0.21
"233740","2019.06.28",8930.0,-455.0,-4.85,23664400,-5241280.0,2706.0,79717.0,0.07
"233740","2019.06.27",9385.0,-565.0,-5.68,23000200,-6827170.0,-71904.0,77011.0,0.07
"233740","2019.06.26",9950.0,-40.0,-0.4,12671900,-714595.0,-25434.0,148915.0,0.13
"233740","2019.06.25",9990.0,-130.0,-1.28,10794300,-2717570.0,66655.0,174349.0,0.16
"233740","2019.06.24",10120.0,-150.0,-1.46,8037830.0,-1849930.0,-41338.0,107694.0,0.1
"233740","2019.06.21",10270.0,-225.0,-2.14,9286960.0,-1335290.0,-27917.0,149032.0,0.13
"233740","2019.06.20",10495.0,300.0,2.94,12253100,1339180.0,-10193.0,176949.0,0.16
"233740","2019.06.19",10195.0,175.0,1.75,11292800,168548.0,-86699.0,187142.0,0.17
"233740","2019.06.18",10020.0,-265.0,-2.58,9339620.0,-1952060.0,-156180.0,273841.0,0.25
"233740","2019.06.17",10285.0,-100.0,-0.96,6495100.0,-458951.0,-77302.0,430021.0,0.38
"233740","2019.06.14",10385.0,-290.0,-2.72,7190280.0,-931877.0,-67181.0,507323.0,0.44
"233740","2019.06.13",10675.0,80.0,0.76,11155500,707901.0,-18433.0,574504.0,0.5
"233740","2019.06.12",10595.0,-205.0,-1.9,7792550.0,-177639.0,-88082.0,592937.0,0.52
"233740","2019.06.11",10800.0,240.0,2.27,12357700,1216880.0,281171.0,681019.0,0.61
"233740","2019.06.10",10560.0,105.0,1.0,9506770.0,289382.0,70428.0,399848.0,0.36
"233740","2019.06.07",10455.0,130.0,1.26,11599800,702628.0,91060.0,329420.0,0.29
"233740","2019.06.05",10325.0,80.0,0.78,11687300,683221.0,12918.0,238360.0,0.21
"233740","2019.06.04",10245.0,50.0,0.49,12030800,-142407.0,-10045.0,225442.0,0.2
"233740","2019.06.03",10195.0,110.0,1.09,14911600,343279.0,-30558.0,235487.0,0.21
"233740","2019.05.31",10085.0,235.0,2.39,20403400,2214710.0,79579.0,266045.0,0.24
"233740","2019.05.30",9850.0,5.0,0.05,17496600,-974199.0,-1644.0,186466.0,0.17
"233740","2019.05.29",9845.0,-460.0,-4.46,17356800,-3343060.0,-179260.0,188110.0,0.17
"233740","2019.05.28",10305.0,430.0,4.35,15845800,1132940.0,209434.0,367370.0,0.34
"233740","2019.05.27",9875.0,-15.0,-0.15,14582100,-1021720.0,40127.0,157936.0,0.15
"233740","2019.05.24",9890.0,-195.0,-1.93,16087200,-1653370.0,-33446.0,117809.0,0.11
"233740","2019.05.23",10085.0,-400.0,-3.81,12996500,-2822990.0,-128622.0,151255.0,0.15
"233740","2019.05.22",10485.0,40.0,0.38,13524000,632113.0,-96452.0,279877.0,0.28
"233740","2019.05.21",10445.0,50.0,0.48,18090100,-652539.0,78866.0,376329.0,0.38
"233740","2019.05.20",10395.0,-415.0,-3.84,14149400,-3133910.0,-150158.0,297463.0,0.3
"233740","2019.05.17",10810.0,-170.0,-1.55,13747900,-1132960.0,-53883.0,447621.0,0.44
"233740","2019.05.16",10980.0,-415.0,-3.64,12786200,-914659.0,-76161.0,501504.0,0.51
"233740","2019.05.15",11395.0,585.0,5.41,14616000,2054340.0,302247.0,577665.0,0.6
"233740","2019.05.14",10810.0,-10.0,-0.09,15858400,-1480030.0,64445.0,275418.0,0.29
"233740","2019.05.13",10820.0,-565.0,-4.96,10908000,-2204040.0,-162520.0,210973.0,0.23
"233740","2019.05.10",11385.0,-35.0,-0.31,22963800,-1681430.0,-74628.0,373493.0,0.42
"233740","2019.05.09",11420.0,-685.0,-5.66,17049500,-3854090.0,-222585.0,448121.0,0.52
"233740","2019.05.08",12105.0,-330.0,-2.65,9469360.0,-1797660.0,-30759.0,670706.0,0.77
"233740","2019.05.07",12435.0,-345.0,-2.7,9670350.0,-999708.0,-148297.0,701465.0,0.8
"233740","2019.05.03",12780.0,5.0,0.04,7484770.0,375290.0,3992.0,849762.0,0.94
"233740","2019.05.02",12775.0,30.0,0.24,7596580.0,369019.0,23810.0,845770.0,0.94
"233740","2019.04.30",12745.0,55.0,0.43,9317960.0,807615.0,6265.0,821960.0,0.93
"233740","2019.04.29",12690.0,365.0,2.96,8293270.0,416041.0,335401.0,815695.0,0.93
"233740","2019.04.26",12325.0,-285.0,-2.26,8779800.0,-924243.0,-69728.0,480294.0,0.55
"233740","2019.04.25",12610.0,-220.0,-1.71,5940060.0,-777850.0,-181089.0,563932.0,0.65
"233740","2019.04.24",12830.0,-160.0,-1.23,10033700,-868930.0,-32609.0,745021.0,0.86
"233740","2019.04.23",12990.0,-20.0,-0.15,7312770.0,-55154.0,-145171.0,777630.0,0.87
"233740","2019.04.22",13010.0,20.0,0.15,9202070.0,254281.0,245460.0,922801.0,1.05
"233740","2019.04.19",12990.0,365.0,2.89,9596020.0,1275210.0,172838.0,677341.0,0.79
"233740","2019.04.18",12625.0,-605.0,-4.57,10839200,-2323080.0,-248178.0,504503.0,0.57
"233740","2019.04.17",13230.0,5.0,0.04,6306570.0,12550.0,87475.0,752681.0,0.87
"233740","2019.04.16",13225.0,35.0,0.27,8354170.0,228136.0,-34763.0,665206.0,0.75
"233740","2019.04.15",13190.0,-55.0,-0.42,8271070.0,-429050.0,-22344.0,699969.0,0.81
"233740","2019.04.12",13245.0,-25.0,-0.19,8029130.0,228101.0,-77840.0,722313.0,0.83
"233740","2019.04.11",13270.0,185.0,1.41,11938000,-137360.0,116854.0,800153.0,0.91
"233740","2019.04.10",13085.0,125.0,0.96,9132530.0,699075.0,29009.0,683299.0,0.76
"233740","2019.04.09",12960.0,120.0,0.93,9810680.0,302305.0,171709.0,654290.0,0.74
"233740","2019.04.08",12840.0,-95.0,-0.73,9811860.0,-342137.0,25091.0,482581.0,0.54
"233740","2019.04.05",12935.0,-165.0,-1.26,10161000,-518266.0,-263117.0,457490.0,0.5
"233740","2019.04.04",13100.0,-50.0,-0.38,13000300,530942.0,-61344.0,720607.0,0.77
"233740","2019.04.03",13150.0,460.0,3.62,13456700,1581580.0,214851.0,781951.0,0.85
"233740","2019.04.02",12690.0,20.0,0.16,9133300.0,841286.0,129996.0,567100.0,0.6
"233740","2019.04.01",12670.0,110.0,0.88,13544000,-471568.0,-145363.0,437104.0,0.48
"233740","2019.03.29",12560.0,515.0,4.28,15496900,830769.0,269552.0,582467.0,0.65
"233740","2019.03.28",12045.0,-285.0,-2.31,12945300,-1438950.0,-170371.0,312915.0,0.34
"233740","2019.03.27",12330.0,-390.0,-3.07,12192800,-1572430.0,5544.0,483286.0,0.54
"233740","2019.03.26",12720.0,325.0,2.62,12578900,763935.0,265347.0,477742.0,0.55
"233740","2019.03.25",12395.0,-675.0,-5.16,11080400,-1903190.0,-131767.0,212395.0,0.24
"233740","2019.03.22",13070.0,30.0,0.23,9980420.0,-215052.0,91732.0,344162.0,0.38
"233740","2019.03.21",13040.0,-305.0,-2.29,14212000,-1126070.0,-195281.0,252430.0,0.28
"233740","2019.03.20",13345.0,55.0,0.41,12122300,-775646.0,136378.0,447711.0,0.51
"233740","2019.03.19",13290.0,-370.0,-2.71,12829000,-1709150.0,33885.0,311333.0,0.36
"233740","2019.03.18",13660.0,65.0,0.48,13172800,395210.0,11504.0,277448.0,0.33
"233740","2019.03.15",13595.0,-440.0,-3.14,18964000,-2761930.0,-24324.0,265944.0,0.32
"233740","2019.03.14",14035.0,-235.0,-1.65,19169400,-782506.0,-62476.0,259268.0,0.3
"233740","2019.03.13",14270.0,-50.0,-0.35,16971100,259621.0,-38582.0,321744.0,0.38
"233740","2019.03.12",14320.0,705.0,5.18,20527400,2424880.0,-148910.0,360326.0,0.41
"233740","2019.03.11",13615.0,335.0,2.52,13238000,1537740.0,15846.0,509236.0,0.59
"233740","2019.03.08",13280.0,10.0,0.08,15071100,1934600.0,167229.0,493390.0,0.58
"233740","2019.03.07",13270.0,-555.0,-4.01,12517500,-662356.0,124802.0,326161.0,0.37
"233740","2019.03.06",13825.0,-350.0,-2.47,14821700,-886255.0,-1031.0,201359.0,0.23
"233740","2019.03.05",14175.0,-5.0,-0.04,13858800,-48849.0,-286218.0,202390.0,0.23
"233740","2019.03.04",14180.0,700.0,5.19,14382200,1714430.0,6929.0,488608.0,0.56
"233740","2019.02.28",13480.0,-470.0,-3.37,19279200,1043160.0,-212899.0,481679.0,0.54
"233740","2019.02.27",13950.0,205.0,1.49,10142400,661908.0,252002.0,694578.0,0.76
"233740","2019.02.26",13745.0,-85.0,-0.61,10644100,350995.0,-33510.0,442576.0,0.5
"233740","2019.02.25",13830.0,290.0,2.14,11326400,1811320.0,110946.0,476086.0,0.53
"233740","2019.02.22",13540.0,-155.0,-1.13,10241800,-689632.0,-6356.0,365140.0,0.41
"233740","2019.02.21",13695.0,-150.0,-1.08,11721900,28016.0,-337296.0,371496.0,0.41
"233740","2019.02.20",13845.0,125.0,0.91,10313300,149777.0,71200.0,708792.0,0.77
"233740","2019.02.19",13720.0,170.0,1.25,12680900,1363680.0,9556.0,637592.0,0.68
"233740","2019.02.18",13550.0,270.0,2.03,12559800,608706.0,110366.0,628036.0,0.68
"233740","2019.02.15",13280.0,-175.0,-1.3,13176900,348785.0,-46936.0,517670.0,0.54
"233740","2019.02.14",13455.0,20.0,0.15,14564400,-533380.0,178459.0,565488.0,0.6
"233740","2019.02.13",13435.0,390.0,2.99,13860500,2180460.0,-129193.0,387029.0,0.4
"233740","2019.02.12",13045.0,-185.0,-1.4,11908400,-199128.0,-270362.0,516222.0,0.53
"233740","2019.02.11",13230.0,275.0,2.12,12955200,1490400.0,-427886.0,786584.0,0.78
"233740","2019.02.08",12955.0,-85.0,-0.65,11944900,1240390.0,-368851.0,1214470.0,1.2
"233740","2019.02.07",13040.0,530.0,4.24,16265900,2579380.0,-246815.0,1583320.0,1.52
"233740","2019.02.01",12510.0,20.0,0.16,9684550.0,823925.0,121223.0,1830140.0,1.78
"233740","2019.01.31",12490.0,155.0,1.26,19406900,535332.0,276862.0,1708910.0,1.65
"233740","2019.01.30",12335.0,205.0,1.69,16780800,831707.0,235122.0,1432050.0,1.36
"233740","2019.01.29",12130.0,-20.0,-0.16,12815300,483070.0,-440533.0,1196930.0,1.11
"233740","2019.01.28",12150.0,165.0,1.38,16775700,1072750.0,128317.0,1637460.0,1.49
"233740","2019.01.25",11985.0,245.0,2.09,17913300,2303090.0,-321582.0,1509140.0,1.39
"233740","2019.01.24",11740.0,360.0,3.16,16189700,2117990.0,848844.0,1830730.0,1.67
"233740","2019.01.23",11380.0,-65.0,-0.57,11212800,-578268.0,-353656.0,981883.0,0.9
"233740","2019.01.22",11445.0,0.0,0.0,7330750.0,43113.0,207446.0,1335540.0,1.2
"233740","2019.01.21",11445.0,-175.0,-1.51,10143600,-322347.0,-351971.0,1128090.0,1.03
"233740","2019.01.18",11620.0,375.0,3.33,14996900,871680.0,900510.0,1480060.0,1.36
"233740","2019.01.17",11245.0,-340.0,-2.93,15857000,-807254.0,-826494.0,570554.0,0.52
"233740","2019.01.16",11585.0,-70.0,-0.6,14012300,377422.0,-48278.0,1397050.0,1.26
"233740","2019.01.15",11655.0,270.0,2.37,20174900,735251.0,495594.0,1445330.0,1.31
"233740","2019.01.14",11385.0,-335.0,-2.86,11040800,-566110.0,-515657.0,949732.0,0.85
"233740","2019.01.11",11720.0,20.0,0.17,19035200,488813.0,-282393.0,1465390.0,1.3
"233740","2019.01.10",11700.0,110.0,0.95,21959400,1670880.0,439668.0,1747780.0,1.53
"233740","2019.01.09",11590.0,275.0,2.43,22125400,1673220.0,448431.0,1308110.0,1.13
"233740","2019.01.08",11315.0,-185.0,-1.61,18068900,-165340.0,-81055.0,859683.0,0.75
"233740","2019.01.07",11500.0,180.0,1.59,25012900,1039090.0,238211.0,940738.0,0.85
"233740","2019.01.04",11320.0,335.0,3.05,32960400,-375686.0,126675.0,702527.0,0.62
"233740","2019.01.03",10985.0,-570.0,-4.93,26432700,-3328600.0,-343416.0,575852.0,0.49
"233740","2019.01.02",11555.0,-435.0,-3.63,21720700,500288.0,208827.0,919268.0,0.79
"233740","2018.12.28",11990.0,55.0,0.46,27250200,471853.0,206844.0,710441.0,0.64
"233740","2018.12.27",11935.0,-115.0,-0.95,28624500,-2203340.0,347464.0,503597.0,0.46
"233740","2018.12.26",12050.0,185.0,1.56,34305300,-533330.0,-51270.0,156133.0,0.14
"233740","2018.12.24",11865.0,-45.0,-0.38,21483800,-619578.0,-615208.0,207403.0,0.19
"233740","2018.12.21",11910.0,295.0,2.54,28169000,731651.0,-178610.0,822611.0,0.73
"233740","2018.12.20",11615.0,-115.0,-0.98,32881700,1076490.0,-164527.0,1001220.0,0.89
"233740","2018.12.19",11730.0,560.0,5.01,27035500,1852300.0,719427.0,1165750.0,1.06
"233740","2018.12.18",11170.0,-75.0,-0.67,23818900,-190867.0,2640.0,446321.0,0.41
"233740","2018.12.17",11245.0,-75.0,-0.66,25703800,-2065900.0,149072.0,443681.0,0.41
"233740","2018.12.14",11320.0,-670.0,-5.59,21114100,-1928400.0,-345819.0,294609.0,0.27
"233740","2018.12.13",11990.0,15.0,0.13,21108200,233362.0,-352482.0,640428.0,0.59
"233740","2018.12.12",11975.0,620.0,5.46,22517900,842597.0,600333.0,992910.0,0.95
"233740","2018.12.11",11355.0,-335.0,-2.87,22648500,-1854170.0,-189816.0,392577.0,0.37
"233740","2018.12.10",11690.0,-480.0,-3.94,22301200,-864057.0,-655382.0,582393.0,0.57
"233740","2018.12.07",12170.0,360.0,3.05,23980400,1650580.0,170932.0,1237780.0,1.24
"233740","2018.12.06",11810.0,-890.0,-7.01,26724100,-4127200.0,313143.0,1066840.0,1.05
"233740","2018.12.05",12700.0,-310.0,-2.38,24043200,-895911.0,-487269.0,753700.0,0.72
"233740","2018.12.04",13010.0,-205.0,-1.55,22334200,287969.0,-79259.0,1240970.0,1.19
"233740","2018.12.03",13215.0,810.0,6.53,24666200,3030340.0,164398.0,1320230.0,1.25
"233740","2018.11.30",12405.0,60.0,0.49,20660200,51421.0,165922.0,1155830.0,1.11
"233740","2018.11.29",12345.0,-335.0,-2.64,31960700,-1421760.0,-72351.0,987908.0,0.94
"233740","2018.11.28",12680.0,-20.0,-0.16,23684300,-247055.0,-10928.0,1060260.0,0.98
"233740","2018.11.27",12700.0,120.0,0.95,29964900,554160.0,210398.0,1071190.0,1.0
"233740","2018.11.26",12580.0,565.0,4.7,28637900,2305460.0,216253.0,860789.0,0.78
"233740","2018.11.23",12015.0,-375.0,-3.03,27223500,-613044.0,-194294.0,644536.0,0.59
"233740","2018.11.22",12390.0,-40.0,-0.32,24992400,537166.0,-128218.0,838830.0,0.76
"233740","2018.11.21",12430.0,270.0,2.22,37335400,486300.0,376457.0,967048.0,0.86
"233740","2018.11.20",12160.0,-640.0,-5.0,26777900,-1989380.0,-299411.0,590591.0,0.51
"233740","2018.11.19",12800.0,610.0,5.0,32151700,3632610.0,-32357.0,890002.0,0.76
"233740","2018.11.16",12190.0,330.0,2.78,40597900,2273750.0,72037.0,922359.0,0.79
"233740","2018.11.15",11860.0,605.0,5.38,40088900,838429.0,-44933.0,850322.0,0.75
"233740","2018.11.14",11255.0,10.0,0.09,39182900,585930.0,258231.0,895255.0,0.8
"233740","2018.11.13",11245.0,45.0,0.4,42849100,-120270.0,26643.0,637024.0,0.58
"233740","2018.11.12",11200.0,-855.0,-7.09,29033800,-2348820.0,-301660.0,610381.0,0.54
"233740","2018.11.09",12055.0,-425.0,-3.41,26503600,-903304.0,-404520.0,912041.0,0.82
"233740","2018.11.08",12480.0,275.0,2.25,27435500,1571100.0,483266.0,1316560.0,1.18
"233740","2018.11.07",12205.0,-390.0,-3.1,35859300,-1208780.0,-265823.0,833295.0,0.71
"233740","2018.11.06",12595.0,-80.0,-0.63,24437200,-654444.0,-238606.0,1099120.0,0.88
"233740","2018.11.05",12675.0,75.0,0.6,33674200,1444650.0,-70196.0,1337720.0,1.05
"233740","2018.11.02",12600.0,1325.0,11.75,45704000,8711510.0,269452.0,1407920.0,1.09
"233740","2018.11.01",11275.0,20.0,0.18,37858300,2106060.0,415965.0,1138470.0,0.92
"233740","2018.10.31",11255.0,-425.0,-3.64,38576500,-1023030.0,-4068.0,722503.0,0.63
"233740","2018.10.30",11680.0,440.0,3.91,66515200,-4780440.0,426280.0,726571.0,0.66
"233740","2018.10.29",11240.0,-660.0,-5.55,62308500,-6598770.0,-167400.0,300291.0,0.3
"233740","2018.10.26",11900.0,-890.0,-6.96,48089400,-4453580.0,-141882.0,467691.0,0.48
"233740","2018.10.25",12790.0,-265.0,-2.03,55896500,-1183860.0,-30783.0,609573.0,0.65
"233740","2018.10.24",13055.0,-745.0,-5.4,37910000,-5307270.0,-46700.0,640356.0,0.67
"233740","2018.10.23",13800.0,-1005.0,-6.79,28084300,-5231970.0,-682008.0,687056.0,0.72
"233740","2018.10.22",14805.0,215.0,1.47,22031100,145334.0,492848.0,1369060.0,1.45
"233740","2018.10.19",14590.0,585.0,4.18,27571400,-121723.0,117799.0,876216.0,0.91
"233740","2018.10.18",14005.0,-510.0,-3.51,17989100,-1784040.0,-449712.0,745417.0,0.79
"233740","2018.10.17",14515.0,275.0,1.93,20675300,1375060.0,-183161.0,1195130.0,1.27
"233740","2018.10.16",14240.0,430.0,3.11,23561200,-435373.0,8926.0,1378290.0,1.49
"233740","2018.10.15",13810.0,-765.0,-5.25,22148700,-1123820.0,-117934.0,1369360.0,1.71
"233740","2018.10.12",14575.0,1070.0,7.92,31809000,1008460.0,791721.0,1487300.0,1.94
"233740","2018.10.11",13505.0,-1300.0,-8.78,41402600,-8805570.0,371440.0,695577.0,0.93
"233740","2018.10.10",14805.0,-425.0,-2.79,22969000,-2954930.0,-9101.0,324137.0,0.44
"233740","2018.10.08",15230.0,-355.0,-2.28,18109100,-736629.0,-25252.0,333238.0,0.47
"233740","2018.10.05",15585.0,-720.0,-4.42,19672900,-1944250.0,69458.0,358525.0,0.51
"233740","2018.10.04",16305.0,-175.0,-1.06,16770000,-776935.0,-162105.0,289067.0,0.42
"233740","2018.10.02",16480.0,-1245.0,-7.02,12968400,-1702680.0,-103326.0,451172.0,0.66
"233740","2018.10.01",17725.0,-275.0,-1.53,8856260.0,-599732.0,-100485.0,554498.0,0.79
"233740","2018.09.28",18000.0,-500.0,-2.7,8103460.0,-464240.0,-355718.0,654983.0,0.95
"233740","2018.09.27",18500.0,350.0,1.93,9530180.0,1085950.0,235643.0,1014200.0,1.44
"233740","2018.09.21",18150.0,220.0,1.23,9468230.0,-38588.0,212407.0,778558.0,1.11
"233740","2018.09.20",17930.0,-405.0,-2.21,14579600,-213065.0,-63287.0,566151.0,0.82
"233740","2018.09.19",18335.0,-65.0,-0.35,9018190.0,-141859.0,60630.0,629438.0,0.91
"233740","2018.09.18",18400.0,220.0,1.21,10756200,-231821.0,115485.0,568808.0,0.81
"233740","2018.09.17",18180.0,-195.0,-1.06,7723190.0,163057.0,-315432.0,453323.0,0.64
"233740","2018.09.14",18375.0,480.0,2.68,12222400,882193.0,218634.0,768755.0,1.06
"233740","2018.09.13",17895.0,150.0,0.85,8964010.0,511344.0,-221076.0,550121.0,0.75
"233740","2018.09.12",17745.0,435.0,2.51,13806800,1476560.0,269911.0,771197.0,1.06
"233740","2018.09.11",17310.0,330.0,1.94,10758700,620595.0,-317687.0,501286.0,0.7
"233740","2018.09.10",16980.0,5.0,0.03,7162470.0,43993.0,-2549.0,818973.0,1.13
"233740","2018.09.07",16975.0,45.0,0.27,14157900,-686807.0,376420.0,821522.0,1.11
"233740","2018.09.06",16930.0,-215.0,-1.25,13570900,108641.0,-344474.0,445102.0,0.59
"233740","2018.09.05",17145.0,-565.0,-3.19,14126300,270483.0,-657824.0,789576.0,1.03
"233740","2018.09.04",17710.0,565.0,3.3,15284300,1305250.0,250655.0,1447400.0,1.86
"233740","2018.09.03",17145.0,15.0,0.09,11078000,576251.0,-367857.0,1196740.0,1.55
"233740","2018.08.31",17130.0,705.0,4.29,18236300,1684690.0,686594.0,1564600.0,2.01
"233740","2018.08.30",16425.0,25.0,0.15,9884940.0,16563.0,-107238.0,878008.0,1.14
"233740","2018.08.29",16400.0,295.0,1.83,9770300.0,355712.0,143860.0,985246.0,1.26
"233740","2018.08.28",16105.0,-325.0,-1.98,11479500,-543633.0,-197468.0,841386.0,1.05
"233740","2018.08.27",16430.0,300.0,1.86,12884800,757675.0,-121186.0,1038850.0,1.31
"233740","2018.08.24",16130.0,450.0,2.87,15279900,1263250.0,361975.0,1160040.0,1.45
"233740","2018.08.23",15680.0,305.0,1.98,13084700,384668.0,179530.0,798065.0,0.97
"233740","2018.08.22",15375.0,-245.0,-1.57,10823300,74692.0,-628007.0,618535.0,0.76
"233740","2018.08.21",15620.0,990.0,6.77,16120400,2098020.0,256752.0,1246540.0,1.5
"233740","2018.08.20",14630.0,-220.0,-1.48,10155800,-227632.0,-311143.0,989790.0,1.2
"233740","2018.08.17",14850.0,570.0,3.99,11704900,1108940.0,394411.0,1300930.0,1.57
"233740","2018.08.16",14280.0,-30.0,-0.21,18351800,-1115680.0,427458.0,906521.0,1.13
"233740","2018.08.14",14310.0,265.0,1.89,13014200,74967.0,213107.0,479063.0,0.61
"233740","2018.08.13",14045.0,-1155.0,-7.6,14363200,-2864060.0,-79781.0,265956.0,0.33
"233740","2018.08.10",15200.0,-180.0,-1.17,12501700,679159.0,-349177.0,345737.0,0.44
"233740","2018.08.09",15380.0,370.0,2.47,10877000,1186880.0,55085.0,694914.0,0.87
"233740","2018.08.08",15010.0,-100.0,-0.66,9906700.0,-357859.0,40103.0,639829.0,0.81
"233740","2018.08.07",15110.0,260.0,1.75,9657270.0,209101.0,147693.0,599726.0,0.75
"233740","2018.08.06",14850.0,-480.0,-3.13,8671160.0,-105618.0,-257663.0,452033.0,0.56
"233740","2018.08.03",15330.0,410.0,2.75,8486260.0,769748.0,40253.0,709696.0,0.85
"233740","2018.08.02",14920.0,-635.0,-4.08,10992500,-115362.0,-413585.0,669443.0,0.8
"233740","2018.08.01",15555.0,870.0,5.92,15451800,2723630.0,291921.0,1083030.0,1.28
"233740","2018.07.31",14685.0,450.0,3.16,10042100,763510.0,223886.0,791107.0,0.91
"233740","2018.07.30",14235.0,-415.0,-2.83,11147300,313592.0,-452640.0,567221.0,0.66
"233740","2018.07.27",14650.0,140.0,0.96,9757160.0,511375.0,108578.0,1019860.0,1.2
"233740","2018.07.26",14510.0,750.0,5.45,17737400,187667.0,727411.0,911283.0,1.1
"233740","2018.07.25",13760.0,-705.0,-4.87,17743600,-927890.0,-148274.0,183872.0,0.24
"233740","2018.07.24",14465.0,-25.0,-0.17,17860800,-589072.0,263678.0,332146.0,0.44
"233740","2018.07.23",14490.0,-1660.0,-10.28,19976600,-4446030.0,-110291.0,68468.0,0.09
"233740","2018.07.20",16150.0,-325.0,-1.97,14702500,-2437630.0,-1699.0,178759.0,0.25
"233740","2018.07.19",16475.0,-565.0,-3.32,12769600,-2670690.0,-63065.0,180458.0,0.26
"233740","2018.07.18",17040.0,-365.0,-2.1,8460440.0,-1322190.0,-86190.0,243523.0,0.34
"233740","2018.07.17",17405.0,-465.0,-2.6,5903110.0,-932617.0,-56436.0,329713.0,0.46
"233740","2018.07.16",17870.0,-180.0,-1.0,5720740.0,41899.0,-106389.0,386149.0,0.53
"233740","2018.07.13",18050.0,340.0,1.92,9317110.0,1267670.0,-50461.0,492538.0,0.68
"233740","2018.07.12",17710.0,670.0,3.93,10577800,1167670.0,377466.0,542999.0,0.75
"233740","2018.07.11",17040.0,-860.0,-4.8,10095900,-1157980.0,-172710.0,165533.0,0.23
"233740","2018.07.10",17900.0,-55.0,-0.31,7494960.0,-195607.0,-275387.0,338243.0,0.46
"233740","2018.07.09",17955.0,0.0,0.0,10836500,679393.0,-194688.0,613630.0,0.84
"233740","2018.07.06",17955.0,835.0,4.88,14620100,343013.0,435001.0,808318.0,1.09
"233740","2018.07.05",17120.0,85.0,0.5,11348300,254500.0,-171356.0,373317.0,0.51
"233740","2018.07.04",17035.0,65.0,0.38,9611870.0,308054.0,96782.0,544673.0,0.76
"233740","2018.07.03",16970.0,345.0,2.08,13863500,-128539.0,335474.0,447891.0,0.62
"233740","2018.07.02",16625.0,-1185.0,-6.65,9798300.0,-1341560.0,-316030.0,112417.0,0.16
"233740","2018.06.29",17810.0,410.0,2.36,12112100,715112.0,103062.0,428447.0,0.61
