"TYPE_CODE","DATEON","PERSONAL","FOREIGNER","COMPANY","FINANCE","INSURANCE","TOOSIN","BANK","ETC_FIN","GOV_FUND","ETC_FUND"
"02","24.03.12",-1502.0,1189.0,253.0,319.0,43.0,-290.0,-3.0,-49.0,233.0,59.0
"02","24.03.11",1832.0,-808.0,-926.0,-17.0,-83.0,-455.0,-57.0,-42.0,-271.0,-98.0
"01","24.03.11",1803.0,-1053.0,-1125.0,-387.0,98.0,-1167.0,8.0,48.0,276.0,374.0
"01","24.03.08",-9065.0,1788.0,6978.0,6725.0,60.0,270.0,-27.0,103.0,-152.0,300.0
"02","24.03.08",-3000.0,2930.0,73.0,-59.0,11.0,126.0,-13.0,-8.0,15.0,-3.0
"02","24.03.07",3690.0,-1972.0,-1179.0,-542.0,-1.0,-485.0,-23.0,-60.0,-69.0,-538.0
"01","24.03.07",2632.0,-3256.0,-235.0,419.0,39.0,-670.0,11.0,108.0,-141.0,859.0
"01","24.03.06",5353.0,-3749.0,-2141.0,-1321.0,-48.0,-615.0,-7.0,98.0,-247.0,536.0
"02","24.03.06",1250.0,-42.0,-1145.0,-609.0,12.0,-381.0,8.0,-59.0,-116.0,-63.0
"02","24.03.05",2453.0,-695.0,-1824.0,-845.0,39.0,-920.0,4.0,-25.0,-78.0,66.0
"01","24.03.05",3983.0,855.0,-5451.0,-4072.0,-164.0,-1537.0,-82.0,63.0,341.0,613.0
"01","24.03.04",-6327.0,7671.0,445.0,-435.0,-79.0,104.0,33.0,84.0,739.0,-1789.0
"02","24.03.04",-2066.0,2226.0,-82.0,105.0,34.0,-138.0,5.0,-103.0,15.0,-77.0
"02","24.02.29",784.0,703.0,-1337.0,-877.0,-10.0,-391.0,-7.0,-29.0,-23.0,-150.0
"01","24.02.29",3192.0,1760.0,-5137.0,-4452.0,-52.0,-464.0,-56.0,-280.0,167.0,185.0
"01","24.02.28",-5708.0,4775.0,385.0,766.0,62.0,-401.0,-44.0,14.0,-13.0,548.0
"02","24.02.28",-1335.0,1550.0,-247.0,-836.0,73.0,221.0,-14.0,-12.0,321.0,32.0
"02","24.02.27",1832.0,-160.0,-1345.0,-478.0,-65.0,-703.0,-12.0,2.0,-88.0,-327.0
"01","24.02.27",1670.0,347.0,-507.0,968.0,-46.0,-1002.0,-8.0,-804.0,386.0,-1511.0
"01","24.02.26",-423.0,1147.0,-859.0,576.0,-307.0,-1029.0,20.0,67.0,-187.0,135.0
"02","24.02.26",1318.0,-22.0,-819.0,-708.0,15.0,-157.0,0.0,-52.0,82.0,-477.0
"02","24.02.23",2816.0,-907.0,-1370.0,-529.0,-9.0,-502.0,-8.0,-120.0,-202.0,-539.0
"01","24.02.23",-1151.0,1494.0,-555.0,883.0,-294.0,-1098.0,-105.0,15.0,44.0,212.0
"01","24.02.22",-2744.0,1657.0,746.0,1207.0,-203.0,202.0,-18.0,42.0,-485.0,341.0
"02","24.02.22",358.0,832.0,-36.0,-147.0,26.0,46.0,11.0,-31.0,60.0,-1154.0
"02","24.02.21",2070.0,-1129.0,-752.0,-658.0,-92.0,-77.0,-5.0,-6.0,86.0,-189.0
"01","24.02.21",-1005.0,-652.0,1323.0,825.0,-172.0,116.0,3.0,43.0,508.0,334.0
"01","24.02.20",1932.0,1084.0,-3445.0,-2352.0,-231.0,-912.0,9.0,-2.0,45.0,428.0
"02","24.02.20",474.0,824.0,-1068.0,-563.0,-23.0,-339.0,-9.0,-84.0,-50.0,-231.0
"02","24.02.19",877.0,529.0,-1202.0,153.0,-120.0,-660.0,-5.0,-133.0,-437.0,-204.0
"01","24.02.19",-10175.0,6139.0,4433.0,3087.0,-365.0,851.0,-81.0,21.0,920.0,-397.0
"01","24.02.16",-8411.0,5582.0,2706.0,2770.0,55.0,-230.0,-12.0,65.0,58.0,124.0
"02","24.02.16",2549.0,-2166.0,4.0,384.0,-44.0,-222.0,2.0,-61.0,-54.0,-387.0
"02","24.02.15",1039.0,-874.0,-85.0,-396.0,56.0,217.0,-1.0,-11.0,51.0,-80.0
"01","24.02.15",331.0,-162.0,-477.0,1094.0,-296.0,-1160.0,-7.0,53.0,-162.0,308.0
"01","24.02.14",4094.0,1088.0,-5362.0,-4707.0,-400.0,-324.0,-33.0,-3.0,105.0,181.0
"02","24.02.14",1261.0,-585.0,-567.0,-883.0,91.0,29.0,11.0,-8.0,193.0,-110.0
