"TYPE_CODE","DATEON","CLOSING_PRICE","UP_DOWN_PER","VOLUME","VOLUME_AMT"
KOSDAQ,"2004.02.06",437.32,0.1,407881.0,1045890.0
KOSDAQ,"2004.02.09",439.78,0.56,342887.0,826581.0
KOSDAQ,"2004.02.10",438.96,-0.19,384290.0,915409.0
KOSDAQ,"2004.02.11",440.1,0.26,394084.0,845557.0
KOSDAQ,"2004.02.12",437.47,-0.6,379278.0,752681.0
KOSDAQ,"2004.02.13",442.91,1.24,335967.0,789906.0
KOSDAQ,"2004.02.16",446.13,0.73,369386.0,880888.0
KOSDAQ,"2004.02.17",444.88,-0.28,432359.0,985379.0
KOSDAQ,"2004.02.18",448.02,0.71,429813.0,920720.0
KOSDAQ,"2004.02.19",445.67,-0.52,419002.0,853766.0
KOSDAQ,"2004.02.20",443.31,-0.53,363204.0,747616.0
KOSDAQ,"2004.02.23",443.89,0.13,404551.0,728285.0
KOSDAQ,"2004.02.24",433.68,-2.3,411041.0,783761.0
KOSDAQ,"2004.02.25",428.93,-1.1,400964.0,735746.0
KOSDAQ,"2004.02.26",424.57,-1.02,344645.0,687168.0
KOSDAQ,"2004.02.27",428.68,0.97,309257.0,583243.0
KOSDAQ,"2004.03.02",430.64,0.46,274842.0,583950.0
KOSDAQ,"2004.03.03",434.77,0.96,265042.0,698776.0
KOSDAQ,"2004.03.04",437.64,0.66,314887.0,650082.0
KOSDAQ,"2004.03.05",440.21,0.59,283535.0,687467.0
KOSDAQ,"2004.03.08",439.38,-0.19,280326.0,674920.0
KOSDAQ,"2004.03.09",438.08,-0.3,310493.0,630301.0
KOSDAQ,"2004.03.10",433.4,-1.07,327010.0,642877.0
KOSDAQ,"2004.03.11",435.25,0.43,290625.0,659547.0
KOSDAQ,"2004.03.12",420.28,-3.44,440558.0,936898.0
KOSDAQ,"2004.03.15",425.26,1.18,305705.0,602788.0
KOSDAQ,"2004.03.16",423.01,-0.53,348349.0,651492.0
KOSDAQ,"2004.03.17",431.39,1.98,373478.0,702026.0
KOSDAQ,"2004.03.18",435.41,0.93,401405.0,933466.0
KOSDAQ,"2004.03.19",435.96,0.13,327346.0,652639.0
KOSDAQ,"2004.03.22",429.71,-1.43,339689.0,659406.0
KOSDAQ,"2004.03.23",428.56,-0.27,321552.0,600278.0
KOSDAQ,"2004.03.24",428.02,-0.13,300617.0,592173.0
KOSDAQ,"2004.03.25",421.95,-1.42,316480.0,609558.0
KOSDAQ,"2004.03.26",426.02,0.96,305021.0,668293.0
KOSDAQ,"2004.03.29",432.3,1.47,297149.0,677008.0
KOSDAQ,"2004.03.30",431.39,-0.21,311494.0,679218.0
KOSDAQ,"2004.03.31",434.16,0.64,310472.0,639005.0
KOSDAQ,"2004.04.01",439.0,1.11,341725.0,749451.0
KOSDAQ,"2004.04.02",446.85,1.79,319386.0,804837.0
KOSDAQ,"2004.04.06",455.37,1.91,360206.0,982731.0
KOSDAQ,"2004.04.07",457.68,0.51,348690.0,921345.0
KOSDAQ,"2004.04.08",460.53,0.62,376889.0,1013400.0
KOSDAQ,"2004.04.09",457.92,-0.57,348647.0,763762.0
KOSDAQ,"2004.04.12",460.37,0.54,368941.0,766214.0
KOSDAQ,"2004.04.13",454.43,-1.29,391943.0,884894.0
KOSDAQ,"2004.04.14",454.2,-0.05,369151.0,792371.0
KOSDAQ,"2004.04.16",454.13,-0.02,308294.0,713211.0
KOSDAQ,"2004.04.19",457.86,0.82,316005.0,748041.0
KOSDAQ,"2004.04.20",465.02,1.56,352784.0,909645.0
KOSDAQ,"2004.04.21",468.81,0.82,445980.0,1061450.0
KOSDAQ,"2004.04.22",475.88,1.51,443019.0,1275010.0
KOSDAQ,"2004.04.23",488.13,2.57,450399.0,1514950.0
KOSDAQ,"2004.04.26",491.53,0.7,439216.0,1320380.0
KOSDAQ,"2004.04.27",488.15,-0.69,555828.0,1279120.0
KOSDAQ,"2004.04.28",478.7,-1.94,451156.0,1097220.0
KOSDAQ,"2004.04.29",456.04,-4.73,411841.0,1048180.0
KOSDAQ,"2004.04.30",453.47,-0.56,320241.0,896441.0
KOSDAQ,"2004.05.03",452.87,-0.13,297613.0,753825.0
KOSDAQ,"2004.05.04",458.8,1.31,333498.0,906339.0
KOSDAQ,"2004.05.06",437.33,-4.68,344540.0,900203.0
KOSDAQ,"2004.05.07",436.25,-0.25,319324.0,808289.0
KOSDAQ,"2004.05.10",407.41,-6.61,335246.0,825114.0
KOSDAQ,"2004.05.11",401.47,-1.46,295480.0,832704.0
KOSDAQ,"2004.05.12",417.94,4.1,292356.0,824924.0
KOSDAQ,"2004.05.13",415.09,-0.68,266427.0,715739.0
KOSDAQ,"2004.05.14",404.93,-2.45,290349.0,790073.0
KOSDAQ,"2004.05.17",375.75,-7.21,300306.0,720086.0
KOSDAQ,"2004.05.18",382.11,1.69,312965.0,859834.0
KOSDAQ,"2004.05.19",397.11,3.93,358966.0,883281.0
KOSDAQ,"2004.05.20",385.32,-2.97,334345.0,756776.0
KOSDAQ,"2004.05.21",393.01,2.0,265429.0,574332.0
KOSDAQ,"2004.05.24",400.56,1.92,296230.0,688605.0
KOSDAQ,"2004.05.25",393.42,-1.78,292299.0,623497.0
KOSDAQ,"2004.05.27",397.84,1.12,286328.0,705745.0
KOSDAQ,"2004.05.28",401.59,0.94,279392.0,676625.0
KOSDAQ,"2004.05.31",400.92,-0.17,223916.0,536931.0
KOSDAQ,"2004.06.01",405.9,1.24,250488.0,633679.0
KOSDAQ,"2004.06.02",407.83,0.48,272164.0,628115.0
KOSDAQ,"2004.06.03",394.93,-3.16,325003.0,841230.0
KOSDAQ,"2004.06.04",397.85,0.74,279035.0,627501.0
KOSDAQ,"2004.06.07",404.57,1.69,282281.0,613517.0
KOSDAQ,"2004.06.08",402.01,-0.63,298414.0,642292.0
KOSDAQ,"2004.06.09",400.63,-0.34,269965.0,593385.0
KOSDAQ,"2004.06.10",400.09,-0.13,226243.0,517160.0
KOSDAQ,"2004.06.11",387.76,-3.08,233196.0,597522.0
KOSDAQ,"2004.06.14",375.68,-3.12,234472.0,628512.0
KOSDAQ,"2004.06.15",379.27,0.96,221101.0,539782.0
KOSDAQ,"2004.06.16",376.71,-0.67,240646.0,562894.0
KOSDAQ,"2004.06.17",375.02,-0.45,213132.0,430073.0
KOSDAQ,"2004.06.18",370.2,-1.29,236149.0,532460.0
KOSDAQ,"2004.06.21",369.12,-0.29,230432.0,484813.0
KOSDAQ,"2004.06.22",366.28,-0.77,249946.0,442256.0
KOSDAQ,"2004.06.23",361.17,-1.4,228490.0,442795.0
KOSDAQ,"2004.06.24",366.41,1.45,244409.0,458487.0
KOSDAQ,"2004.06.25",371.94,1.51,274096.0,559481.0
KOSDAQ,"2004.06.28",372.03,0.02,253186.0,445147.0
KOSDAQ,"2004.06.29",376.67,1.25,236262.0,427186.0
KOSDAQ,"2004.06.30",385.18,2.26,265076.0,573403.0
KOSDAQ,"2004.07.01",383.84,-0.35,267661.0,515194.0
KOSDAQ,"2004.07.02",376.13,-2.01,236269.0,459392.0
KOSDAQ,"2004.07.05",376.51,0.1,234401.0,393260.0
KOSDAQ,"2004.07.06",375.35,-0.31,226610.0,426958.0
KOSDAQ,"2004.07.07",372.65,-0.72,263624.0,434088.0
KOSDAQ,"2004.07.08",366.9,-1.54,261264.0,434234.0
KOSDAQ,"2004.07.09",370.14,0.88,233250.0,452689.0
KOSDAQ,"2004.07.12",368.57,-0.42,266172.0,487691.0
KOSDAQ,"2004.07.13",368.27,-0.08,245567.0,462306.0
KOSDAQ,"2004.07.14",361.62,-1.81,263878.0,499570.0
KOSDAQ,"2004.07.15",357.69,-1.09,295386.0,492305.0
KOSDAQ,"2004.07.16",358.73,0.29,268747.0,425764.0
KOSDAQ,"2004.07.19",360.48,0.49,292680.0,428236.0
KOSDAQ,"2004.07.20",354.26,-1.73,292269.0,435171.0
KOSDAQ,"2004.07.21",358.94,1.32,292924.0,462641.0
KOSDAQ,"2004.07.22",351.69,-2.02,266271.0,427381.0
KOSDAQ,"2004.07.23",350.2,-0.42,241928.0,406145.0
KOSDAQ,"2004.07.26",344.35,-1.67,226025.0,374726.0
KOSDAQ,"2004.07.27",341.5,-0.83,238098.0,437486.0
KOSDAQ,"2004.07.28",340.1,-0.41,279736.0,473693.0
KOSDAQ,"2004.07.29",328.44,-3.43,272791.0,492859.0
KOSDAQ,"2004.07.30",331.21,0.84,318133.0,495169.0
KOSDAQ,"2004.08.02",325.18,-1.82,218611.0,381670.0
KOSDAQ,"2004.08.03",325.66,0.15,257639.0,498521.0
KOSDAQ,"2004.08.04",324.71,-0.29,273218.0,441093.0
KOSDAQ,"2004.08.05",333.81,2.8,271415.0,557667.0
KOSDAQ,"2004.08.06",331.67,-0.64,240196.0,489271.0
KOSDAQ,"2004.08.09",333.9,0.67,306847.0,416382.0
KOSDAQ,"2004.08.10",338.86,1.49,283325.0,541585.0
KOSDAQ,"2004.08.11",337.74,-0.33,268181.0,545335.0
KOSDAQ,"2004.08.12",343.45,1.69,235616.0,520422.0
KOSDAQ,"2004.08.13",346.09,0.77,270860.0,579372.0
KOSDAQ,"2004.08.16",346.27,0.05,210297.0,442398.0
KOSDAQ,"2004.08.17",345.66,-0.18,228017.0,486141.0
KOSDAQ,"2004.08.18",346.54,0.25,216436.0,421123.0
KOSDAQ,"2004.08.19",351.42,1.41,274444.0,572735.0
KOSDAQ,"2004.08.20",350.63,-0.22,233559.0,445681.0
KOSDAQ,"2004.08.23",352.05,0.4,216864.0,406549.0
KOSDAQ,"2004.08.24",354.12,0.59,291577.0,489024.0
KOSDAQ,"2004.08.25",356.32,0.62,284238.0,518979.0
KOSDAQ,"2004.08.26",358.79,0.69,288185.0,529742.0
KOSDAQ,"2004.08.27",357.78,-0.28,268007.0,436391.0
KOSDAQ,"2004.08.30",353.47,-1.2,243697.0,383010.0
KOSDAQ,"2004.08.31",355.66,0.62,254193.0,425125.0
KOSDAQ,"2004.09.01",365.74,2.83,276394.0,627487.0
KOSDAQ,"2004.09.02",369.53,1.04,262827.0,590076.0
KOSDAQ,"2004.09.03",367.53,-0.54,271857.0,944204.0
KOSDAQ,"2004.09.06",368.16,0.17,242525.0,627926.0
KOSDAQ,"2004.09.07",366.69,-0.4,273280.0,533566.0
KOSDAQ,"2004.09.08",365.19,-0.41,267255.0,585252.0
KOSDAQ,"2004.09.09",366.81,0.44,242697.0,464286.0
KOSDAQ,"2004.09.10",370.31,0.95,226149.0,547410.0
KOSDAQ,"2004.09.13",374.59,1.16,265670.0,562904.0
KOSDAQ,"2004.09.14",371.99,-0.69,245982.0,575253.0
KOSDAQ,"2004.09.15",372.26,0.07,258261.0,506813.0
KOSDAQ,"2004.09.16",371.38,-0.24,252139.0,492427.0
KOSDAQ,"2004.09.17",371.05,-0.09,225258.0,509089.0
KOSDAQ,"2004.09.20",372.93,0.51,222893.0,477957.0
KOSDAQ,"2004.09.21",372.19,-0.2,231728.0,465585.0
KOSDAQ,"2004.09.22",364.01,-2.2,252970.0,458642.0
KOSDAQ,"2004.09.23",359.53,-1.23,218347.0,411139.0
KOSDAQ,"2004.09.24",362.25,0.76,172032.0,334653.0
KOSDAQ,"2004.09.30",362.08,-0.05,161421.0,318102.0
KOSDAQ,"2004.10.01",365.65,0.99,210923.0,407055.0
KOSDAQ,"2004.10.04",371.66,1.64,234420.0,478666.0
KOSDAQ,"2004.10.05",373.63,0.53,224281.0,561666.0
KOSDAQ,"2004.10.06",372.33,-0.35,218600.0,520117.0
KOSDAQ,"2004.10.07",370.52,-0.49,216809.0,517188.0
KOSDAQ,"2004.10.08",369.74,-0.21,201205.0,449266.0
KOSDAQ,"2004.10.11",373.94,1.14,194917.0,485170.0
KOSDAQ,"2004.10.12",369.11,-1.29,203327.0,486026.0
KOSDAQ,"2004.10.13",372.54,0.93,210693.0,556994.0
KOSDAQ,"2004.10.14",369.95,-0.7,197797.0,427870.0
KOSDAQ,"2004.10.15",369.28,-0.18,212751.0,410880.0
KOSDAQ,"2004.10.18",368.36,-0.25,199875.0,392243.0
KOSDAQ,"2004.10.19",370.04,0.46,204042.0,436501.0
KOSDAQ,"2004.10.20",362.65,-2.0,186985.0,426484.0
KOSDAQ,"2004.10.21",358.25,-1.21,190009.0,394746.0
KOSDAQ,"2004.10.22",359.27,0.28,171698.0,373093.0
KOSDAQ,"2004.10.25",353.49,-1.61,168377.0,323370.0
KOSDAQ,"2004.10.26",353.45,-0.01,165898.0,303561.0
KOSDAQ,"2004.10.27",350.7,-0.78,187236.0,375882.0
KOSDAQ,"2004.10.28",355.57,1.39,176144.0,378307.0
KOSDAQ,"2004.10.29",357.04,0.41,163792.0,330066.0
KOSDAQ,"2004.11.01",359.51,0.69,165860.0,349946.0
KOSDAQ,"2004.11.02",360.75,0.34,179405.0,411098.0
KOSDAQ,"2004.11.03",362.59,0.51,198645.0,416455.0
KOSDAQ,"2004.11.04",361.27,-0.36,178733.0,363339.0
KOSDAQ,"2004.11.05",362.7,0.4,232653.0,448562.0
KOSDAQ,"2004.11.08",360.18,-0.69,171800.0,346677.0
KOSDAQ,"2004.11.09",360.27,0.02,209071.0,359193.0
KOSDAQ,"2004.11.10",361.98,0.47,205715.0,406755.0
KOSDAQ,"2004.11.11",362.94,0.27,180776.0,380208.0
KOSDAQ,"2004.11.12",368.8,1.61,233257.0,526003.0
KOSDAQ,"2004.11.15",372.91,1.11,241358.0,585580.0
KOSDAQ,"2004.11.16",370.9,-0.54,229850.0,515612.0
KOSDAQ,"2004.11.17",375.89,1.35,240040.0,555257.0
KOSDAQ,"2004.11.18",372.56,-0.89,254495.0,495462.0
KOSDAQ,"2004.11.19",372.53,-0.01,217167.0,401150.0
KOSDAQ,"2004.11.22",369.56,-0.8,194650.0,392293.0
KOSDAQ,"2004.11.23",373.22,0.99,263286.0,491452.0
KOSDAQ,"2004.11.24",374.17,0.25,242793.0,464756.0
KOSDAQ,"2004.11.25",373.84,-0.09,267142.0,448999.0
KOSDAQ,"2004.11.26",369.54,-1.15,296916.0,525057.0
KOSDAQ,"2004.11.29",370.26,0.19,219726.0,413046.0
KOSDAQ,"2004.11.30",373.43,0.86,232196.0,440232.0
KOSDAQ,"2004.12.01",376.16,0.73,241859.0,547171.0
KOSDAQ,"2004.12.02",379.34,0.85,322396.0,658962.0
KOSDAQ,"2004.12.03",378.72,-0.16,325763.0,608051.0
KOSDAQ,"2004.12.06",378.28,-0.12,261467.0,481221.0
KOSDAQ,"2004.12.07",376.89,-0.37,295914.0,538775.0
KOSDAQ,"2004.12.08",375.28,-0.43,283109.0,608943.0
KOSDAQ,"2004.12.09",375.5,0.06,285183.0,663082.0
KOSDAQ,"2004.12.10",372.08,-0.91,278040.0,616928.0
KOSDAQ,"2004.12.13",372.13,0.01,244291.0,476651.0
KOSDAQ,"2004.12.14",372.74,0.16,316590.0,624666.0
KOSDAQ,"2004.12.15",379.32,1.77,320276.0,736467.0
KOSDAQ,"2004.12.16",380.22,0.24,277585.0,605994.0
KOSDAQ,"2004.12.17",381.44,0.32,300749.0,605909.0
KOSDAQ,"2004.12.20",382.71,0.33,291431.0,618510.0
KOSDAQ,"2004.12.21",380.47,-0.59,292404.0,812272.0
KOSDAQ,"2004.12.22",380.54,0.02,344975.0,839315.0
KOSDAQ,"2004.12.23",376.65,-1.02,352925.0,772134.0
KOSDAQ,"2004.12.24",375.12,-0.41,350618.0,833017.0
KOSDAQ,"2004.12.27",374.46,-0.18,276874.0,672543.0
KOSDAQ,"2004.12.28",370.77,-0.99,377943.0,851468.0
KOSDAQ,"2004.12.29",372.8,0.55,268021.0,631480.0
KOSDAQ,"2004.12.30",380.33,2.02,274896.0,620338.0
KOSDAQ,"2005.01.03",390.4,2.65,292816.0,728265.0
KOSDAQ,"2005.01.04",393.0,0.67,354521.0,973347.0
KOSDAQ,"2005.01.05",399.68,1.7,429850.0,1012760.0
KOSDAQ,"2005.01.06",404.15,1.12,574412.0,1545520.0
KOSDAQ,"2005.01.07",408.17,0.99,438496.0,1387120.0
KOSDAQ,"2005.01.10",418.71,2.58,433906.0,1367270.0
KOSDAQ,"2005.01.11",416.56,-0.51,460767.0,1312630.0
KOSDAQ,"2005.01.12",414.63,-0.46,444725.0,1180880.0
KOSDAQ,"2005.01.13",423.06,2.03,452466.0,1193020.0
KOSDAQ,"2005.01.14",428.4,1.26,505867.0,1232330.0
KOSDAQ,"2005.01.17",446.04,4.12,539683.0,1597520.0
KOSDAQ,"2005.01.18",449.02,0.67,577901.0,1619130.0
KOSDAQ,"2005.01.19",455.59,1.46,626990.0,1779610.0
KOSDAQ,"2005.01.20",450.63,-1.09,709356.0,1847210.0
KOSDAQ,"2005.01.21",460.62,2.22,607820.0,1587980.0
KOSDAQ,"2005.01.24",472.75,2.63,603670.0,1756330.0
KOSDAQ,"2005.01.25",467.29,-1.15,691510.0,1931120.0
KOSDAQ,"2005.01.26",468.49,0.26,730328.0,2279420.0
KOSDAQ,"2005.01.27",466.45,-0.44,663741.0,2026840.0
KOSDAQ,"2005.01.28",468.53,0.45,586788.0,1789760.0
KOSDAQ,"2005.01.31",472.95,0.94,571869.0,1719970.0
KOSDAQ,"2005.02.01",472.74,-0.04,552615.0,1653250.0
KOSDAQ,"2005.02.02",466.04,-1.42,536100.0,1562720.0
KOSDAQ,"2005.02.03",461.78,-0.91,555166.0,1485530.0
KOSDAQ,"2005.02.04",465.51,0.81,478755.0,1355660.0
KOSDAQ,"2005.02.07",481.4,3.41,458869.0,1317460.0
KOSDAQ,"2005.02.11",486.88,1.14,528645.0,1590150.0
KOSDAQ,"2005.02.14",503.24,3.36,607510.0,1955240.0
KOSDAQ,"2005.02.15",508.09,0.96,645204.0,2144650.0
KOSDAQ,"2005.02.16",513.25,1.02,651145.0,2204010.0
KOSDAQ,"2005.02.17",515.04,0.35,628529.0,2074290.0
KOSDAQ,"2005.02.18",510.66,-0.85,621058.0,2023760.0
KOSDAQ,"2005.02.21",508.61,-0.4,569026.0,1651110.0
KOSDAQ,"2005.02.22",494.83,-2.71,569606.0,1725540.0
KOSDAQ,"2005.02.23",490.28,-0.92,557992.0,1589520.0
KOSDAQ,"2005.02.24",497.61,1.5,546924.0,1813720.0
KOSDAQ,"2005.02.25",494.87,-0.55,532840.0,1752590.0
KOSDAQ,"2005.02.28",498.38,0.71,471039.0,1514660.0
KOSDAQ,"2005.03.02",498.55,0.03,474608.0,1439060.0
KOSDAQ,"2005.03.03",498.57,0.0,480933.0,1380320.0
KOSDAQ,"2005.03.04",501.9,0.67,470618.0,1453540.0
KOSDAQ,"2005.03.07",495.32,-1.31,478829.0,1407390.0
KOSDAQ,"2005.03.08",481.98,-2.69,464364.0,1317510.0
KOSDAQ,"2005.03.09",481.98,0.0,405584.0,1145360.0
KOSDAQ,"2005.03.10",482.67,0.14,401213.0,1132310.0
KOSDAQ,"2005.03.11",490.74,1.67,454255.0,1332530.0
KOSDAQ,"2005.03.14",493.99,0.66,374307.0,1183610.0
KOSDAQ,"2005.03.15",482.02,-2.42,463776.0,1369900.0
KOSDAQ,"2005.03.16",483.66,0.34,465871.0,1299020.0
KOSDAQ,"2005.03.17",471.74,-2.46,474616.0,1418380.0
KOSDAQ,"2005.03.18",465.48,-1.33,410218.0,1224340.0
KOSDAQ,"2005.03.21",463.42,-0.44,391153.0,1163370.0
KOSDAQ,"2005.03.22",460.68,-0.59,436290.0,1401810.0
KOSDAQ,"2005.03.23",452.91,-1.69,395576.0,1204130.0
KOSDAQ,"2005.03.24",449.35,-0.79,372010.0,1200740.0
KOSDAQ,"2005.03.25",456.15,1.51,366697.0,1108810.0
KOSDAQ,"2005.03.28",459.81,0.8,400023.0,1106820.0
KOSDAQ,"2005.03.29",453.24,-1.43,366528.0,1193510.0
KOSDAQ,"2005.03.30",455.05,0.4,321565.0,938351.0
KOSDAQ,"2005.03.31",455.03,-0.0,342469.0,1106660.0
KOSDAQ,"2005.04.01",462.23,1.58,337090.0,1125790.0
KOSDAQ,"2005.04.04",461.88,-0.08,292391.0,899807.0
KOSDAQ,"2005.04.06",463.6,0.37,349802.0,925501.0
KOSDAQ,"2005.04.07",463.08,-0.11,396014.0,923751.0
KOSDAQ,"2005.04.08",463.9,0.18,469264.0,1107540.0
KOSDAQ,"2005.04.11",462.87,-0.22,371413.0,946914.0
KOSDAQ,"2005.04.12",460.87,-0.43,370168.0,894169.0
KOSDAQ,"2005.04.13",460.9,0.01,462517.0,1152330.0
KOSDAQ,"2005.04.14",455.55,-1.16,380231.0,871163.0
KOSDAQ,"2005.04.15",449.08,-1.42,373574.0,846180.0
KOSDAQ,"2005.04.18",429.73,-4.31,435732.0,930275.0
KOSDAQ,"2005.04.19",437.73,1.86,433769.0,930785.0
KOSDAQ,"2005.04.20",442.2,1.02,481985.0,1108100.0
KOSDAQ,"2005.04.21",439.83,-0.54,439117.0,966038.0
KOSDAQ,"2005.04.22",442.63,0.64,518771.0,994717.0
KOSDAQ,"2005.04.25",443.9,0.29,452182.0,826715.0
KOSDAQ,"2005.04.26",441.99,-0.43,518650.0,1052720.0
KOSDAQ,"2005.04.27",436.65,-1.21,517842.0,864426.0
KOSDAQ,"2005.04.28",431.17,-1.26,495932.0,870198.0
KOSDAQ,"2005.04.29",424.4,-1.57,497598.0,797699.0
KOSDAQ,"2005.05.02",426.61,0.52,499272.0,796255.0
KOSDAQ,"2005.05.03",423.3,-0.78,495718.0,922362.0
KOSDAQ,"2005.05.04",429.41,1.44,529726.0,1016640.0
KOSDAQ,"2005.05.06",433.29,0.9,545024.0,1097740.0
KOSDAQ,"2005.05.09",429.61,-0.85,532457.0,1052080.0
KOSDAQ,"2005.05.10",430.76,0.27,515181.0,1057000.0
KOSDAQ,"2005.05.11",425.59,-1.2,530125.0,1005660.0
KOSDAQ,"2005.05.12",428.27,0.63,580084.0,1109960.0
KOSDAQ,"2005.05.13",431.77,0.82,548157.0,1231420.0
KOSDAQ,"2005.05.16",435.02,0.75,532506.0,1238860.0
KOSDAQ,"2005.05.17",434.52,-0.11,674687.0,1416570.0
KOSDAQ,"2005.05.18",436.55,0.47,628301.0,1271550.0
KOSDAQ,"2005.05.19",445.61,2.08,624895.0,1437920.0
KOSDAQ,"2005.05.20",445.86,0.06,639533.0,1517700.0
KOSDAQ,"2005.05.23",450.22,0.98,613016.0,1374480.0
KOSDAQ,"2005.05.24",451.94,0.38,637738.0,1882140.0
KOSDAQ,"2005.05.25",453.17,0.27,644389.0,1749710.0
KOSDAQ,"2005.05.26",456.19,0.67,593879.0,1880620.0
KOSDAQ,"2005.05.27",463.22,1.54,630037.0,1868520.0
KOSDAQ,"2005.05.30",468.25,1.09,563030.0,1657750.0
KOSDAQ,"2005.05.31",471.48,0.69,626990.0,1817720.0
KOSDAQ,"2005.06.01",468.81,-0.57,598621.0,1991330.0
KOSDAQ,"2005.06.02",475.07,1.34,571588.0,1863100.0
KOSDAQ,"2005.06.03",480.65,1.17,559812.0,1921950.0
KOSDAQ,"2005.06.07",482.66,0.42,618008.0,1961820.0
KOSDAQ,"2005.06.08",484.89,0.46,755132.0,2648450.0
KOSDAQ,"2005.06.09",488.1,0.66,775767.0,2836280.0
KOSDAQ,"2005.06.10",486.58,-0.31,634059.0,2104250.0
KOSDAQ,"2005.06.13",486.62,0.01,605314.0,1710620.0
KOSDAQ,"2005.06.14",479.47,-1.47,662756.0,2058760.0
KOSDAQ,"2005.06.15",486.46,1.46,629806.0,1954370.0
KOSDAQ,"2005.06.16",490.22,0.77,562421.0,1688890.0
KOSDAQ,"2005.06.17",491.03,0.17,644740.0,1775340.0
KOSDAQ,"2005.06.20",489.2,-0.37,607253.0,1769470.0
