"TYPE_CODE","DATEON","PERSONAL","FOREIGNER","COMPANY","FINANCE","INSURANCE","TOOSIN","BANK","ETC_FIN","GOV_FUND","ETC_FUND"
"02","16.05.30",97.0,-71.0,69.0,-75.0,20.0,29.0,5.0,-4.0,95.0,-96.0
"02","16.05.31",-931.0,926.0,44.0,-80.0,50.0,22.0,-2.0,-14.0,69.0,-38.0
"02","16.06.01",98.0,182.0,-209.0,-14.0,-50.0,-164.0,11.0,-22.0,30.0,-71.0
"02","16.06.02",-73.0,-9.0,188.0,8.0,-32.0,25.0,0.0,0.0,187.0,-106.0
"02","16.06.03",411.0,-195.0,28.0,12.0,-6.0,-45.0,-5.0,-38.0,111.0,-245.0
"02","16.06.07",253.0,157.0,-321.0,-51.0,-40.0,-205.0,0.0,-29.0,3.0,-89.0
"02","16.06.08",365.0,11.0,-346.0,-6.0,-62.0,-201.0,-12.0,-48.0,-17.0,-30.0
"02","16.06.09",788.0,-29.0,-202.0,265.0,-53.0,-289.0,5.0,-36.0,-93.0,-558.0
"02","16.06.10",443.0,167.0,-378.0,-2.0,-32.0,-260.0,8.0,-72.0,-20.0,-232.0
"02","16.06.13",810.0,-477.0,-135.0,13.0,-8.0,-190.0,4.0,-23.0,69.0,-198.0
"02","16.06.14",483.0,-215.0,-297.0,-92.0,-25.0,-152.0,-5.0,-16.0,-7.0,29.0
"02","16.06.15",-95.0,123.0,81.0,87.0,13.0,11.0,-8.0,-6.0,-15.0,-110.0
"02","16.06.16",1105.0,-694.0,-40.0,65.0,105.0,-117.0,-4.0,-19.0,-71.0,-370.0
"02","16.06.17",49.0,305.0,-277.0,-46.0,-41.0,-114.0,5.0,-22.0,-59.0,-77.0
"02","16.06.20",-257.0,538.0,-170.0,-25.0,-7.0,-58.0,-23.0,-17.0,-39.0,-111.0
"02","16.06.21",883.0,-644.0,-171.0,63.0,-3.0,-37.0,6.0,-65.0,-135.0,-67.0
"02","16.06.22",198.0,74.0,-209.0,37.0,-15.0,-124.0,20.0,-84.0,-42.0,-63.0
"02","16.06.23",952.0,-527.0,-435.0,-184.0,39.0,-317.0,36.0,-20.0,10.0,10.0
"02","16.06.24",-1396.0,877.0,472.0,390.0,67.0,-76.0,-67.0,18.0,140.0,47.0
"02","16.06.27",-672.0,1137.0,-350.0,6.0,17.0,-102.0,-22.0,-6.0,-243.0,-114.0
"02","16.06.28",698.0,-270.0,-325.0,-171.0,-3.0,-52.0,0.0,-45.0,-54.0,-103.0
"02","16.06.29",1065.0,-495.0,-497.0,-383.0,-18.0,-21.0,1.0,-5.0,-71.0,-72.0
"02","16.06.30",759.0,-14.0,-574.0,-358.0,35.0,-170.0,-9.0,-38.0,-33.0,-171.0
"02","16.07.01",-490.0,346.0,231.0,56.0,60.0,80.0,33.0,-26.0,27.0,-87.0
"02","16.07.04",1379.0,-416.0,-281.0,-18.0,-54.0,-79.0,-9.0,-55.0,-66.0,-682.0
"02","16.07.05",787.0,-77.0,-392.0,-151.0,17.0,-80.0,-13.0,-34.0,-131.0,-318.0
"02","16.07.06",766.0,-425.0,-101.0,-85.0,8.0,-98.0,10.0,6.0,59.0,-240.0
"02","16.07.07",-506.0,641.0,199.0,21.0,121.0,225.0,5.0,-104.0,-71.0,-334.0
"02","16.07.08",395.0,-558.0,220.0,106.0,89.0,49.0,21.0,-6.0,-39.0,-58.0
"02","16.07.11",-19.0,436.0,-267.0,-18.0,-45.0,-130.0,-9.0,-30.0,-34.0,-150.0
"02","16.07.12",364.0,-155.0,-54.0,45.0,42.0,119.0,-46.0,-140.0,-73.0,-155.0
"02","16.07.13",78.0,383.0,-401.0,-94.0,35.0,-184.0,4.0,-127.0,-36.0,-60.0
"02","16.07.14",608.0,151.0,-478.0,-100.0,37.0,-339.0,-9.0,-20.0,-48.0,-280.0
"02","16.07.15",892.0,-141.0,-549.0,-30.0,-95.0,-250.0,-29.0,-43.0,-103.0,-202.0
"02","16.07.18",674.0,45.0,-584.0,-79.0,-179.0,-223.0,-8.0,-21.0,-74.0,-136.0
"02","16.07.19",531.0,-232.0,-210.0,-72.0,-4.0,-89.0,-8.0,-1.0,-36.0,-88.0
"02","16.07.20",150.0,109.0,-204.0,-14.0,26.0,-80.0,8.0,-36.0,-108.0,-55.0
"02","16.07.21",-649.0,930.0,-159.0,-10.0,-33.0,-75.0,-6.0,-43.0,8.0,-122.0
"02","16.07.22",325.0,117.0,-319.0,22.0,1.0,-283.0,4.0,-17.0,-46.0,-124.0
"02","16.07.25",560.0,84.0,-522.0,-41.0,-61.0,-279.0,-36.0,-123.0,18.0,-122.0
"02","16.07.26",492.0,260.0,-547.0,-71.0,-105.0,-255.0,-8.0,-58.0,-51.0,-205.0
"02","16.07.27",831.0,-180.0,-555.0,-123.0,-1.0,-395.0,-3.0,-21.0,-12.0,-96.0
"02","16.07.28",34.0,522.0,-345.0,-49.0,-49.0,-217.0,-1.0,-45.0,16.0,-211.0
"02","16.07.29",-178.0,229.0,52.0,14.0,-51.0,13.0,2.0,-23.0,98.0,-104.0
"02","16.08.01",668.0,-201.0,-388.0,-134.0,-27.0,-188.0,-10.0,-52.0,22.0,-79.0
"02","16.08.02",678.0,-8.0,-270.0,-78.0,-85.0,-125.0,6.0,-18.0,31.0,-401.0
"02","16.08.03",425.0,114.0,-478.0,-98.0,-82.0,-179.0,8.0,-23.0,-104.0,-61.0
"02","16.08.04",215.0,320.0,-452.0,-93.0,-2.0,-275.0,-30.0,-13.0,-40.0,-82.0
"02","16.08.05",1273.0,-284.0,-944.0,14.0,-195.0,-437.0,-24.0,-6.0,-296.0,-45.0
"02","16.08.08",655.0,110.0,-592.0,-164.0,-60.0,-225.0,-22.0,-38.0,-83.0,-172.0
"02","16.08.09",-60.0,355.0,-188.0,75.0,-232.0,3.0,-1.0,-65.0,33.0,-107.0
"02","16.08.10",-1027.0,953.0,137.0,-112.0,84.0,61.0,-3.0,-67.0,174.0,-63.0
"02","16.08.11",1295.0,-517.0,-500.0,-172.0,-39.0,-143.0,0.0,-29.0,-118.0,-277.0
"02","16.08.12",235.0,132.0,-286.0,-86.0,-61.0,-63.0,-1.0,-24.0,-52.0,-82.0
"02","16.08.16",1049.0,-564.0,-483.0,-123.0,-56.0,-162.0,-19.0,-24.0,-98.0,-2.0
"02","16.08.17",566.0,-14.0,-437.0,-57.0,-76.0,-102.0,-28.0,17.0,-190.0,-115.0
"02","16.08.18",265.0,401.0,-557.0,-86.0,-5.0,-287.0,-31.0,-40.0,-109.0,-109.0
"02","16.08.19",295.0,166.0,-365.0,8.0,-32.0,-215.0,-5.0,-8.0,-112.0,-96.0
"02","16.08.22",1019.0,-324.0,-585.0,-50.0,-155.0,-228.0,-2.0,-22.0,-128.0,-110.0
"02","16.08.23",380.0,152.0,-361.0,-5.0,-55.0,-179.0,3.0,-11.0,-114.0,-171.0
"02","16.08.24",267.0,64.0,-225.0,-83.0,-2.0,-81.0,-8.0,-33.0,-18.0,-106.0
"02","16.08.25",474.0,-66.0,-303.0,-15.0,-49.0,-121.0,-2.0,-54.0,-61.0,-104.0
"02","16.08.26",504.0,-110.0,-340.0,-126.0,-1.0,-89.0,-4.0,-53.0,-68.0,-54.0
"02","16.08.29",642.0,-47.0,-465.0,28.0,-86.0,-310.0,-12.0,-5.0,-79.0,-130.0
"02","16.08.30",-40.0,534.0,-508.0,-201.0,-46.0,-154.0,-11.0,-5.0,-91.0,14.0
"02","16.08.31",599.0,-248.0,-325.0,101.0,-18.0,-298.0,-14.0,16.0,-113.0,-26.0
"02","16.09.01",-225.0,401.0,-111.0,66.0,-24.0,-73.0,-41.0,16.0,-55.0,-65.0
"02","16.09.02",-167.0,120.0,80.0,102.0,-29.0,-68.0,-1.0,11.0,66.0,-34.0
"02","16.09.05",650.0,-283.0,-302.0,29.0,-46.0,-177.0,12.0,-2.0,-117.0,-66.0
"02","16.09.06",1008.0,-194.0,-721.0,-148.0,-53.0,-367.0,-7.0,-78.0,-69.0,-93.0
"02","16.09.07",902.0,-229.0,-550.0,-149.0,-14.0,-284.0,-16.0,-23.0,-63.0,-123.0
"02","16.09.08",453.0,196.0,-806.0,-267.0,-95.0,-261.0,-7.0,-34.0,-142.0,157.0
"02","16.09.09",178.0,539.0,-436.0,-63.0,-48.0,-112.0,-7.0,-24.0,-182.0,-282.0
"02","16.09.12",110.0,273.0,-377.0,-96.0,-40.0,-107.0,-2.0,-24.0,-108.0,-6.0
"02","16.09.13",-195.0,696.0,-440.0,-196.0,-5.0,-120.0,-8.0,-16.0,-94.0,-61.0
"02","16.09.19",7.0,38.0,23.0,117.0,-10.0,28.0,-13.0,8.0,-105.0,-68.0
"02","16.09.20",-13.0,0.0,61.0,72.0,1.0,32.0,-1.0,-25.0,-17.0,-48.0
"02","16.09.21",86.0,-57.0,35.0,24.0,-64.0,118.0,-4.0,-31.0,-9.0,-64.0
"02","16.09.22",-565.0,478.0,374.0,123.0,53.0,119.0,18.0,-3.0,64.0,-288.0
"02","16.09.23",-465.0,428.0,157.0,44.0,113.0,16.0,-1.0,-87.0,72.0,-119.0
"02","16.09.26",-64.0,1635.0,-1049.0,-77.0,60.0,-1161.0,1.0,-25.0,152.0,-522.0
"02","16.09.27",50.0,-137.0,136.0,-74.0,15.0,21.0,13.0,-14.0,175.0,-49.0
"02","16.09.28",155.0,35.0,-59.0,-158.0,29.0,-17.0,11.0,-12.0,87.0,-131.0
"02","16.09.29",-349.0,317.0,46.0,4.0,4.0,-24.0,6.0,-20.0,76.0,-14.0
"02","16.09.30",486.0,-370.0,-115.0,-47.0,27.0,-95.0,-1.0,-6.0,6.0,-1.0
"02","16.10.04",-540.0,791.0,-246.0,-40.0,-42.0,-93.0,-11.0,-16.0,-44.0,-4.0
"02","16.10.05",295.0,-75.0,-134.0,-80.0,39.0,-64.0,7.0,-34.0,-3.0,-86.0
"02","16.10.06",162.0,258.0,-342.0,-60.0,-5.0,-214.0,-13.0,-8.0,-42.0,-78.0
"02","16.10.07",665.0,-235.0,-338.0,-140.0,-19.0,-108.0,-3.0,-21.0,-47.0,-92.0
"02","16.10.10",337.0,150.0,-432.0,-56.0,-42.0,-255.0,-3.0,-28.0,-47.0,-55.0
"02","16.10.11",648.0,-63.0,-441.0,16.0,-66.0,-231.0,-4.0,-40.0,-115.0,-144.0
"02","16.10.12",628.0,-40.0,-390.0,60.0,-44.0,-338.0,-8.0,-48.0,-13.0,-198.0
"02","16.10.13",858.0,-578.0,-219.0,-93.0,-17.0,-140.0,-8.0,-20.0,59.0,-61.0
"02","16.10.14",152.0,53.0,-176.0,-39.0,4.0,-109.0,-14.0,-28.0,11.0,-29.0
"02","16.10.17",788.0,-562.0,-184.0,7.0,-10.0,-134.0,-16.0,-19.0,-12.0,-43.0
"02","16.10.18",637.0,-351.0,-229.0,1.0,-17.0,-84.0,-3.0,-26.0,-101.0,-57.0
"02","16.10.19",327.0,-84.0,-208.0,-26.0,-10.0,-97.0,0.0,-23.0,-53.0,-34.0
"02","16.10.20",748.0,-516.0,-221.0,-52.0,-53.0,-35.0,-6.0,-5.0,-71.0,-10.0
"02","16.10.21",376.0,-50.0,-350.0,53.0,-51.0,-142.0,-10.0,-37.0,-163.0,24.0
"02","16.10.24",360.0,-88.0,-272.0,25.0,-31.0,-127.0,-24.0,-1.0,-114.0,0.0
"02","16.10.25",546.0,65.0,-566.0,10.0,-70.0,-318.0,-17.0,-65.0,-106.0,-46.0
"02","16.10.26",-262.0,174.0,134.0,333.0,-12.0,-146.0,-14.0,-55.0,27.0,-46.0
"02","16.10.27",-1121.0,609.0,599.0,272.0,46.0,286.0,7.0,-21.0,9.0,-87.0
"02","16.10.28",926.0,-657.0,-229.0,-76.0,27.0,-160.0,11.0,-37.0,6.0,-39.0
"02","16.10.31",-184.0,115.0,136.0,161.0,11.0,-7.0,7.0,-13.0,-24.0,-67.0
"02","16.11.01",-806.0,531.0,293.0,163.0,18.0,31.0,53.0,-26.0,53.0,-18.0
"02","16.11.02",-17.0,-317.0,281.0,323.0,-11.0,0.0,-3.0,-17.0,-10.0,53.0
"02","16.11.03",-571.0,510.0,146.0,196.0,10.0,-106.0,-26.0,-24.0,95.0,-85.0
"02","16.11.04",421.0,-224.0,-70.0,68.0,-19.0,-62.0,-22.0,-49.0,15.0,-127.0
"02","16.11.07",-366.0,228.0,249.0,141.0,16.0,68.0,13.0,-8.0,19.0,-112.0
"02","16.11.08",599.0,-647.0,76.0,11.0,0.0,20.0,5.0,-11.0,51.0,-29.0
"02","16.11.09",-1290.0,49.0,1196.0,1005.0,56.0,-70.0,10.0,2.0,194.0,45.0
"02","16.11.10",-79.0,513.0,-358.0,-417.0,80.0,-15.0,14.0,-48.0,29.0,-76.0
"02","16.11.11",545.0,-290.0,-222.0,-3.0,-58.0,-64.0,8.0,-36.0,-69.0,-34.0
"02","16.11.14",469.0,-116.0,-294.0,2.0,-47.0,-91.0,1.0,-57.0,-102.0,-59.0
"02","16.11.15",558.0,-414.0,-152.0,-50.0,-39.0,-63.0,-2.0,-28.0,30.0,7.0
"02","16.11.16",-742.0,548.0,317.0,8.0,13.0,69.0,10.0,10.0,208.0,-122.0
"02","16.11.17",332.0,-191.0,-39.0,-42.0,-44.0,6.0,-4.0,-7.0,53.0,-102.0
"02","16.11.18",651.0,-674.0,74.0,127.0,0.0,-63.0,6.0,-5.0,9.0,-50.0
"02","16.11.21",429.0,-108.0,-251.0,145.0,-69.0,-180.0,-6.0,-13.0,-129.0,-69.0
"02","16.11.22",196.0,54.0,-76.0,150.0,-44.0,-57.0,7.0,-4.0,-129.0,-174.0
"02","16.11.23",512.0,-482.0,9.0,268.0,-92.0,-100.0,1.0,-24.0,-44.0,-39.0
"02","16.11.24",-8.0,60.0,-9.0,288.0,-54.0,-65.0,7.0,-36.0,-151.0,-42.0
"02","16.11.25",-519.0,437.0,136.0,124.0,26.0,-45.0,-1.0,-19.0,51.0,-54.0
"02","16.11.28",652.0,-578.0,-57.0,27.0,-3.0,-63.0,3.0,-13.0,-8.0,-17.0
"02","16.11.29",-370.0,194.0,205.0,172.0,25.0,16.0,1.0,-7.0,-2.0,-30.0
"02","16.11.30",577.0,-378.0,-71.0,142.0,72.0,-179.0,-9.0,-49.0,-49.0,-128.0
"02","16.12.01",446.0,-234.0,-197.0,-22.0,9.0,-145.0,2.0,-30.0,-11.0,-15.0
"02","16.12.02",397.0,-201.0,-165.0,33.0,1.0,-90.0,-10.0,-20.0,-79.0,-32.0
"02","16.12.05",-183.0,-45.0,183.0,207.0,14.0,47.0,4.0,-27.0,-61.0,45.0
"02","16.12.06",305.0,338.0,-303.0,31.0,27.0,-213.0,-4.0,-117.0,-28.0,-339.0
"02","16.12.07",166.0,-80.0,-35.0,98.0,-3.0,-68.0,10.0,-30.0,-42.0,-51.0
"02","16.12.08",-449.0,730.0,-139.0,-126.0,-6.0,-39.0,6.0,-14.0,40.0,-142.0
"02","16.12.09",-732.0,261.0,433.0,346.0,35.0,7.0,2.0,-24.0,67.0,37.0
"02","16.12.12",-357.0,73.0,240.0,64.0,50.0,120.0,-1.0,-24.0,31.0,45.0
"02","16.12.13",-736.0,384.0,390.0,37.0,88.0,202.0,0.0,-71.0,134.0,-38.0
"02","16.12.14",-32.0,-189.0,164.0,-26.0,43.0,148.0,-8.0,-147.0,154.0,57.0
"02","16.12.15",-436.0,467.0,6.0,-83.0,-80.0,223.0,10.0,-222.0,158.0,-37.0
"02","16.12.16",175.0,-235.0,47.0,-106.0,-31.0,3.0,5.0,-16.0,191.0,14.0
"02","16.12.19",130.0,54.0,-177.0,-83.0,-119.0,-202.0,-9.0,-30.0,266.0,-7.0
"02","16.12.20",451.0,-223.0,-273.0,-83.0,-46.0,-156.0,2.0,-67.0,77.0,45.0
"02","16.12.21",-290.0,514.0,-119.0,75.0,-40.0,-93.0,-6.0,-56.0,0.0,-104.0
"02","16.12.22",180.0,-90.0,-103.0,34.0,-60.0,23.0,-9.0,-49.0,-42.0,13.0
"02","16.12.23",-305.0,412.0,91.0,110.0,-32.0,47.0,-3.0,-27.0,-4.0,-198.0
"02","16.12.26",414.0,-150.0,-219.0,5.0,-66.0,-125.0,-24.0,-18.0,8.0,-44.0
"02","16.12.27",-696.0,701.0,149.0,171.0,-73.0,49.0,6.0,-16.0,13.0,-154.0
"02","16.12.28",205.0,693.0,-539.0,-355.0,-35.0,25.0,9.0,-15.0,-168.0,-359.0
"02","16.12.29",-86.0,95.0,-4.0,-33.0,47.0,2.0,24.0,-11.0,-33.0,-6.0
"02","17.01.02",668.0,-338.0,-341.0,-214.0,36.0,-143.0,4.0,-17.0,-7.0,11.0
"02","17.01.03",312.0,164.0,-498.0,-338.0,63.0,-130.0,-9.0,-34.0,-50.0,23.0
"02","17.01.04",413.0,410.0,-686.0,-433.0,19.0,-143.0,-6.0,-24.0,-98.0,-138.0
"02","17.01.05",285.0,311.0,-509.0,-303.0,11.0,-218.0,-10.0,-1.0,12.0,-87.0
"02","17.01.06",580.0,-98.0,-474.0,-334.0,-12.0,-76.0,-7.0,-65.0,21.0,-8.0
"02","17.01.09",618.0,-194.0,-372.0,-189.0,-36.0,-106.0,-8.0,-30.0,-4.0,-52.0
"02","17.01.10",1055.0,-320.0,-705.0,-364.0,-145.0,-205.0,4.0,-18.0,24.0,-31.0
"02","17.01.11",588.0,1.0,-245.0,-91.0,13.0,-63.0,-6.0,-88.0,-10.0,-344.0
"02","17.01.12",824.0,-182.0,-459.0,-207.0,-26.0,-191.0,5.0,-49.0,9.0,-184.0
"02","17.01.13",390.0,-200.0,-193.0,-57.0,-54.0,-68.0,-3.0,-23.0,12.0,2.0
"02","17.01.16",969.0,-530.0,-430.0,-143.0,-46.0,-131.0,-22.0,-40.0,-49.0,-9.0
"02","17.01.17",653.0,-218.0,-482.0,-11.0,-87.0,-194.0,-7.0,-24.0,-160.0,48.0
"02","17.01.18",-232.0,220.0,-7.0,11.0,-51.0,16.0,-14.0,-17.0,47.0,19.0
"02","17.01.19",415.0,-171.0,-166.0,-235.0,33.0,78.0,-10.0,-20.0,-13.0,-78.0
"02","17.01.20",435.0,-256.0,-121.0,-78.0,16.0,-23.0,-8.0,-36.0,7.0,-57.0
"02","17.01.23",44.0,-52.0,-42.0,5.0,-1.0,37.0,-2.0,-48.0,-32.0,50.0
"02","17.01.24",-42.0,210.0,-171.0,-5.0,-77.0,-57.0,-3.0,-24.0,-4.0,3.0
"02","17.01.25",535.0,-322.0,-170.0,-40.0,14.0,-81.0,-19.0,-29.0,-15.0,-42.0
"02","17.01.26",-455.0,501.0,-55.0,-81.0,18.0,-19.0,2.0,-42.0,66.0,9.0
"02","17.01.31",435.0,-407.0,-21.0,106.0,-21.0,-115.0,-3.0,-14.0,26.0,-7.0
"02","17.02.01",-210.0,213.0,28.0,75.0,-32.0,-23.0,3.0,-15.0,20.0,-31.0
"02","17.02.02",482.0,-416.0,-123.0,46.0,-62.0,-71.0,-10.0,-7.0,-19.0,56.0
"02","17.02.03",137.0,111.0,-259.0,25.0,-28.0,-144.0,9.0,-8.0,-113.0,11.0
"02","17.02.06",-41.0,218.0,-181.0,19.0,-75.0,-108.0,-2.0,-9.0,-6.0,4.0
"02","17.02.07",894.0,-361.0,-536.0,50.0,-182.0,-325.0,-18.0,-9.0,-50.0,3.0
"02","17.02.08",69.0,278.0,-387.0,-51.0,-72.0,-73.0,2.0,-6.0,-188.0,40.0
"02","17.02.09",-71.0,349.0,-350.0,-156.0,-49.0,-66.0,-8.0,-36.0,-34.0,71.0
"02","17.02.10",277.0,-51.0,-249.0,-61.0,-138.0,-102.0,-34.0,-5.0,91.0,24.0
"02","17.02.13",-232.0,503.0,-237.0,-53.0,-52.0,-113.0,-25.0,-27.0,33.0,-34.0
"02","17.02.14",469.0,-134.0,-282.0,-35.0,-55.0,-152.0,-9.0,-7.0,-25.0,-52.0
"02","17.02.15",-68.0,262.0,-206.0,74.0,-311.0,-7.0,-2.0,-21.0,62.0,12.0
"02","17.02.16",118.0,-165.0,89.0,169.0,-248.0,41.0,19.0,0.0,107.0,-42.0
"02","17.02.17",-166.0,69.0,85.0,51.0,-93.0,43.0,-13.0,0.0,97.0,12.0
"02","17.02.20",126.0,-5.0,-71.0,-35.0,-76.0,-5.0,-28.0,-14.0,87.0,-50.0
"02","17.02.21",77.0,10.0,-13.0,-101.0,-97.0,118.0,-18.0,-34.0,118.0,-74.0
"02","17.02.22",-42.0,278.0,-306.0,-6.0,-81.0,-209.0,-5.0,-29.0,23.0,71.0
"02","17.02.23",717.0,-227.0,-512.0,-123.0,-3.0,-301.0,-14.0,-100.0,30.0,22.0
"02","17.02.24",644.0,224.0,-785.0,-392.0,-84.0,-208.0,-12.0,-33.0,-56.0,-84.0
"02","17.02.27",314.0,182.0,-455.0,-86.0,-17.0,-213.0,-56.0,-41.0,-42.0,-41.0
"02","17.02.28",268.0,7.0,-221.0,-76.0,15.0,-114.0,-25.0,-36.0,14.0,-55.0
"02","17.03.02",742.0,42.0,-748.0,-119.0,-79.0,-395.0,-23.0,-25.0,-108.0,-36.0
"02","17.03.03",89.0,113.0,-229.0,87.0,-119.0,-171.0,-22.0,-3.0,-1.0,26.0
"02","17.03.06",-977.0,786.0,213.0,56.0,7.0,124.0,1.0,27.0,-2.0,-23.0
"02","17.03.07",233.0,-363.0,169.0,131.0,-31.0,73.0,9.0,19.0,-32.0,-39.0
"02","17.03.08",-28.0,78.0,-26.0,31.0,-44.0,68.0,-2.0,-5.0,-74.0,-24.0
"02","17.03.09",-88.0,71.0,21.0,105.0,-34.0,87.0,2.0,-26.0,-113.0,-5.0
"02","17.03.10",-355.0,180.0,172.0,128.0,13.0,87.0,-7.0,-15.0,-35.0,3.0
"02","17.03.13",11.0,147.0,-118.0,93.0,-16.0,-7.0,0.0,-14.0,-175.0,-40.0
"02","17.03.14",450.0,-9.0,-384.0,61.0,-75.0,-99.0,2.0,2.0,-274.0,-56.0
"02","17.03.15",1065.0,-245.0,-769.0,-109.0,-139.0,-262.0,4.0,-7.0,-256.0,-52.0
"02","17.03.16",-223.0,675.0,-426.0,26.0,-165.0,-196.0,4.0,-15.0,-78.0,-26.0
"02","17.03.17",414.0,-4.0,-363.0,-20.0,-54.0,-173.0,-2.0,-7.0,-107.0,-47.0
"02","17.03.20",1087.0,-474.0,-692.0,-67.0,-56.0,-289.0,-3.0,-15.0,-263.0,78.0
"02","17.03.21",485.0,56.0,-464.0,23.0,-130.0,-226.0,-3.0,-12.0,-116.0,-77.0
"02","17.03.22",528.0,-211.0,-402.0,-22.0,-63.0,-201.0,-2.0,-11.0,-102.0,84.0
"02","17.03.23",639.0,-262.0,-229.0,10.0,-57.0,-112.0,0.0,-38.0,-32.0,-148.0
"02","17.03.24",267.0,27.0,-178.0,-70.0,-66.0,-57.0,-2.0,-21.0,39.0,-116.0
"02","17.03.27",618.0,-458.0,-203.0,-61.0,12.0,-111.0,-11.0,-11.0,-21.0,43.0
"02","17.03.28",-419.0,400.0,-4.0,53.0,-39.0,-3.0,11.0,-16.0,-10.0,23.0
"02","17.03.29",37.0,-102.0,95.0,26.0,3.0,-59.0,10.0,-9.0,123.0,-30.0
"02","17.03.30",35.0,-51.0,39.0,-7.0,0.0,-24.0,18.0,5.0,47.0,-22.0
"02","17.03.31",-204.0,247.0,16.0,-44.0,22.0,27.0,28.0,11.0,-27.0,-59.0
"02","17.04.03",-1168.0,677.0,542.0,150.0,63.0,213.0,54.0,-5.0,66.0,-51.0
"02","17.04.04",37.0,554.0,549.0,170.0,76.0,186.0,11.0,-7.0,113.0,-1141.0
"02","17.04.05",-622.0,504.0,207.0,74.0,64.0,47.0,3.0,-2.0,20.0,-89.0
"02","17.04.06",736.0,751.0,471.0,174.0,16.0,118.0,0.0,-18.0,182.0,-1958.0
"02","17.04.07",143.0,21.0,-32.0,16.0,-23.0,-24.0,1.0,-7.0,6.0,-132.0
"02","17.04.10",359.0,-503.0,228.0,46.0,49.0,-19.0,-1.0,-16.0,169.0,-85.0
"02","17.04.11",-322.0,256.0,123.0,-123.0,25.0,128.0,0.0,-27.0,120.0,-58.0
"02","17.04.12",19.0,-321.0,419.0,119.0,29.0,207.0,13.0,-3.0,54.0,-117.0
"02","17.04.13",-159.0,-195.0,421.0,82.0,53.0,179.0,26.0,-7.0,88.0,-68.0
"02","17.04.14",-310.0,-101.0,418.0,192.0,35.0,171.0,-8.0,-5.0,32.0,-6.0
"02","17.04.17",-1297.0,972.0,388.0,-51.0,15.0,265.0,15.0,2.0,142.0,-63.0
"02","17.04.18",-213.0,84.0,231.0,-32.0,16.0,119.0,9.0,-29.0,149.0,-102.0
"02","17.04.19",-51.0,115.0,27.0,28.0,78.0,-100.0,-4.0,-27.0,52.0,-92.0
"02","17.04.20",229.0,-61.0,-72.0,-200.0,8.0,58.0,7.0,1.0,54.0,-95.0
"02","17.04.21",104.0,58.0,-134.0,-95.0,7.0,-163.0,-13.0,-7.0,138.0,-28.0
"02","17.04.24",733.0,-509.0,-202.0,-103.0,-48.0,-194.0,-12.0,6.0,149.0,-22.0
"02","17.04.25",-547.0,593.0,-31.0,-74.0,-27.0,-110.0,-3.0,1.0,183.0,-15.0
"02","17.04.26",74.0,343.0,-344.0,-296.0,-41.0,-111.0,-3.0,-11.0,119.0,-73.0
"02","17.04.27",574.0,-59.0,-69.0,-19.0,21.0,-102.0,8.0,-30.0,53.0,-447.0
"02","17.04.28",279.0,-29.0,-148.0,-107.0,39.0,-190.0,2.0,-20.0,129.0,-101.0
"02","17.05.02",166.0,-11.0,-119.0,12.0,31.0,-145.0,-3.0,3.0,-17.0,-37.0
"02","17.05.04",-1469.0,964.0,539.0,262.0,38.0,157.0,4.0,20.0,57.0,-34.0
"02","17.05.08",-1003.0,692.0,367.0,130.0,40.0,101.0,4.0,-21.0,113.0,-57.0
"02","17.05.10",10.0,475.0,-463.0,-141.0,-62.0,-302.0,-15.0,-17.0,73.0,-22.0
"02","17.05.11",-176.0,676.0,-511.0,-219.0,41.0,-272.0,18.0,-19.0,-59.0,11.0
"02","17.05.12",1012.0,-357.0,-607.0,-264.0,25.0,-360.0,-11.0,-17.0,20.0,-48.0
"02","17.05.15",-99.0,281.0,-21.0,-9.0,-6.0,-46.0,-11.0,-23.0,74.0,-161.0
"02","17.05.16",979.0,-246.0,-697.0,-363.0,86.0,-301.0,-22.0,-13.0,-84.0,-36.0
"02","17.05.17",-46.0,569.0,-367.0,-279.0,58.0,-112.0,-8.0,-24.0,-2.0,-155.0
"02","17.05.18",466.0,184.0,-413.0,-166.0,-12.0,-130.0,-20.0,1.0,-86.0,-237.0
"02","17.05.19",-205.0,591.0,-274.0,-8.0,-52.0,-132.0,-4.0,-24.0,-54.0,-111.0
"02","17.05.22",559.0,96.0,-600.0,-48.0,-65.0,-192.0,-8.0,-52.0,-234.0,-56.0
"02","17.05.23",175.0,241.0,-322.0,-75.0,-41.0,-173.0,-5.0,-24.0,-4.0,-94.0
"02","17.05.24",12.0,307.0,220.0,11.0,19.0,88.0,-8.0,-22.0,132.0,-538.0
"02","17.05.25",707.0,-245.0,-493.0,-77.0,-38.0,-260.0,1.0,-31.0,-89.0,31.0
"02","17.05.26",-76.0,371.0,-264.0,-7.0,-39.0,-154.0,4.0,-22.0,-46.0,-31.0
"02","17.05.29",472.0,-99.0,-366.0,-104.0,-35.0,-181.0,-6.0,-13.0,-27.0,-7.0
"02","17.05.30",-701.0,739.0,-18.0,-18.0,-9.0,61.0,35.0,-40.0,-47.0,-20.0
"02","17.05.31",171.0,24.0,-185.0,-187.0,-37.0,77.0,-2.0,-81.0,45.0,-10.0
"02","17.06.01",219.0,24.0,-144.0,-104.0,60.0,-84.0,-18.0,-28.0,30.0,-99.0
